config,block,h,q0,p,r_fallback,sigma,silent_penalty,stream,price,policy,mean_tokens,rel_to_ours_noinflate,mean_final_library,mean_max_library,mean_n_compiles,mean_program_deaths,mean_silent_failures,mean_use_failures,mean_wasted_tax,mean_tax_share,cheapest_policy,best_vs_naive
h=0.02/q0=0.4/p=0.5/r=1/sig=0,A_core,0.02,0.4,0.5,1.0,0.0,1.0,wiki_B,autorpa_233k,offline_opt_tax,6916441998.206,0.91882,,,,,,,,,always_reactive,0.937371
h=0.02/q0=0.4/p=0.5/r=1/sig=0,A_core,0.02,0.4,0.5,1.0,0.0,1.0,wiki_B,native,always_reactive,7373315056.0,1.156594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,always_compile_evict,1.0
h=0.02/q0=0.4/p=0.5/r=1/sig=0,A_core,0.02,0.4,0.5,1.0,0.0,1.0,wiki_B,native,always_compile_evict,6374930860.9,0.999985,9.8,21.5,3756.5,536.2,0.0,10790.8,2080.4,0.018,always_compile_evict,1.0
h=0.02/q0=0.4/p=0.5/r=1/sig=0,A_core,0.02,0.4,0.5,1.0,0.0,1.0,wiki_B,native,ours_evict,6427490511.1,1.00823,9.3,20.5,3665.9,511.4,0.0,10252.4,2013.9,0.017,always_compile_evict,1.0
h=0.02/q0=0.4/p=0.5/r=1/sig=0,A_core,0.02,0.4,0.5,1.0,0.0,1.0,wiki_B,native,ours_noinflate,6375025374.5,1.0,9.8,21.5,3755.3,536.2,0.0,10789.5,2079.8,0.018,always_compile_evict,1.0
h=0.02/q0=0.4/p=0.5/r=1/sig=0,A_core,0.02,0.4,0.5,1.0,0.0,1.0,wiki_B,native,oracle_tax,7253812244.7,1.137848,61.5,61.7,289.4,82.0,0.0,1644.3,202.7,0.014,always_compile_evict,1.0
h=0.02/q0=0.4/p=0.5/r=1/sig=0,A_core,0.02,0.4,0.5,1.0,0.0,1.0,wiki_B,native,offline_taxblind,5113473821.991,0.80211,,,,,,,,,always_compile_evict,1.0
h=0.02/q0=0.4/p=0.5/r=1/sig=0,A_core,0.02,0.4,0.5,1.0,0.0,1.0,wiki_B,native,offline_opt_tax,5151158201.274,0.808022,,,,,,,,,always_compile_evict,1.0
h=0.02/q0=0.4/p=1/r=1/sig=0,A_core,0.02,0.4,1.0,1.0,0.0,1.0,bpi2019,autorpa_233k,always_reactive,19497801224.0,1.705804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,ours_evict,0.999545
h=0.02/q0=0.4/p=1/r=1/sig=0,A_core,0.02,0.4,1.0,1.0,0.0,1.0,bpi2019,autorpa_233k,always_compile_evict,11435474325.1,1.000455,51.4,81.1,6554.8,4695.9,0.0,97568.5,5971.7,0.104,ours_evict,0.999545
h=0.02/q0=0.4/p=1/r=1/sig=0,A_core,0.02,0.4,1.0,1.0,0.0,1.0,bpi2019,autorpa_233k,ours_evict,11430272367.8,1.0,49.5,79.5,5843.3,4603.1,0.0,95649.2,5402.3,0.101,ours_evict,0.999545
h=0.02/q0=0.4/p=1/r=1/sig=0,A_core,0.02,0.4,1.0,1.0,0.0,1.0,bpi2019,autorpa_233k,ours_noinflate,11430272367.8,1.0,49.5,79.5,5843.3,4603.1,0.0,95649.2,5402.3,0.101,ours_evict,0.999545
h=0.02/q0=0.4/p=1/r=1/sig=0,A_core,0.02,0.4,1.0,1.0,0.0,1.0,bpi2019,autorpa_233k,oracle_tax,18843002532.8,1.648517,44.6,51.7,414.4,369.8,0.0,7659.3,256.4,0.01,ours_evict,0.999545
h=0.02/q0=0.4/p=1/r=1/sig=0,A_core,0.02,0.4,1.0,1.0,0.0,1.0,bpi2019,autorpa_233k,offline_taxblind,10111540588.676,0.884628,,,,,,,,,ours_evict,0.999545
h=0.02/q0=0.4/p=1/r=1/sig=0,A_core,0.02,0.4,1.0,1.0,0.0,1.0,bpi2019,autorpa_233k,offline_opt_tax,10632937132.477,0.930244,,,,,,,,,ours_evict,0.999545
h=0.02/q0=0.4/p=1/r=1/sig=0,A_core,0.02,0.4,1.0,1.0,0.0,1.0,bpi2019,native,always_reactive,19497801224.0,2.161571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,always_compile_evict,1.0
h=0.02/q0=0.4/p=1/r=1/sig=0,A_core,0.02,0.4,1.0,1.0,0.0,1.0,bpi2019,native,always_compile_evict,9020199101.9,1.0,3.8,18.4,6554.8,4695.9,0.0,97568.5,3112.3,0.023,always_compile_evict,1.0
h=0.02/q0=0.4/p=1/r=1/sig=0,A_core,0.02,0.4,1.0,1.0,0.0,1.0,bpi2019,native,ours_evict,9020199101.9,1.0,3.8,18.4,6554.8,4695.9,0.0,97568.5,3112.3,0.023,always_compile_evict,1.0
h=0.02/q0=0.4/p=1/r=1/sig=0,A_core,0.02,0.4,1.0,1.0,0.0,1.0,bpi2019,native,ours_noinflate,9020199101.9,1.0,3.8,18.4,6554.8,4695.9,0.0,97568.5,3112.3,0.023,always_compile_evict,1.0
h=0.02/q0=0.4/p=1/r=1/sig=0,A_core,0.02,0.4,1.0,1.0,0.0,1.0,bpi2019,native,oracle_tax,18664369079.3,2.069175,73.0,73.2,494.7,421.7,0.0,8729.0,298.0,0.011,always_compile_evict,1.0
h=0.02/q0=0.4/p=1/r=1/sig=0,A_core,0.02,0.4,1.0,1.0,0.0,1.0,bpi2019,native,offline_taxblind,8418877844.918,0.933336,,,,,,,,,always_compile_evict,1.0
h=0.02/q0=0.4/p=1/r=1/sig=0,A_core,0.02,0.4,1.0,1.0,0.0,1.0,bpi2019,native,offline_opt_tax,8515429128.259,0.94404,,,,,,,,,always_compile_evict,1.0
h=0.02/q0=0.4/p=1/r=1/sig=0,A_core,0.02,0.4,1.0,1.0,0.0,1.0,sepsis,autorpa_233k,always_reactive,77101119.0,1.018104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,ours_evict,0.960602
h=0.02/q0=0.4/p=1/r=1/sig=0,A_core,0.02,0.4,1.0,1.0,0.0,1.0,sepsis,autorpa_233k,always_compile_evict,78836112.6,1.041014,18.4,19.5,29.0,3.0,0.0,59.3,23.5,0.017,ours_evict,0.960602
h=0.02/q0=0.4/p=1/r=1/sig=0,A_core,0.02,0.4,1.0,1.0,0.0,1.0,sepsis,autorpa_233k,ours_evict,75730104.1,1.0,5.9,7.0,9.4,1.6,0.0,36.7,4.0,0.01,ours_evict,0.960602
h=0.02/q0=0.4/p=1/r=1/sig=0,A_core,0.02,0.4,1.0,1.0,0.0,1.0,sepsis,autorpa_233k,ours_noinflate,75730104.1,1.0,5.9,7.0,9.4,1.6,0.0,36.7,4.0,0.01,ours_evict,0.960602
h=0.02/q0=0.4/p=1/r=1/sig=0,A_core,0.02,0.4,1.0,1.0,0.0,1.0,sepsis,autorpa_233k,oracle_tax,74700214.3,0.986401,4.4,5.0,6.2,1.8,0.0,38.6,0.7,0.01,ours_evict,0.960602
h=0.02/q0=0.4/p=1/r=1/sig=0,A_core,0.02,0.4,1.0,1.0,0.0,1.0,sepsis,autorpa_233k,offline_taxblind,73838276.944,0.975019,,,,,,,,,ours_evict,0.960602
h=0.02/q0=0.4/p=1/r=1/sig=0,A_core,0.02,0.4,1.0,1.0,0.0,1.0,sepsis,autorpa_233k,offline_opt_tax,74362270.89,0.981938,,,,,,,,,ours_evict,0.960602
h=0.02/q0=0.4/p=1/r=1/sig=0,A_core,0.02,0.4,1.0,1.0,0.0,1.0,sepsis,native,always_reactive,77101119.0,1.072058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,always_compile_evict,1.0
h=0.02/q0=0.4/p=1/r=1/sig=0,A_core,0.02,0.4,1.0,1.0,0.0,1.0,sepsis,native,always_compile_evict,71918770.1,1.0,3.7,9.8,29.0,3.0,0.0,59.3,0.2,0.011,always_compile_evict,1.0
h=0.02/q0=0.4/p=1/r=1/sig=0,A_core,0.02,0.4,1.0,1.0,0.0,1.0,sepsis,native,ours_evict,71918770.1,1.0,3.7,9.8,29.0,3.0,0.0,59.3,0.2,0.011,always_compile_evict,1.0
h=0.02/q0=0.4/p=1/r=1/sig=0,A_core,0.02,0.4,1.0,1.0,0.0,1.0,sepsis,native,ours_noinflate,71918770.1,1.0,3.7,9.8,29.0,3.0,0.0,59.3,0.2,0.011,always_compile_evict,1.0
h=0.02/q0=0.4/p=1/r=1/sig=0,A_core,0.02,0.4,1.0,1.0,0.0,1.0,sepsis,native,oracle_tax,72542361.5,1.008671,20.2,20.4,22.9,2.7,0.0,53.7,0.5,0.016,always_compile_evict,1.0
h=0.02/q0=0.4/p=1/r=1/sig=0,A_core,0.02,0.4,1.0,1.0,0.0,1.0,sepsis,native,offline_taxblind,44725028.148,0.621883,,,,,,,,,always_compile_evict,1.0
h=0.02/q0=0.4/p=1/r=1/sig=0,A_core,0.02,0.4,1.0,1.0,0.0,1.0,sepsis,native,offline_opt_tax,45131601.724,0.627536,,,,,,,,,always_compile_evict,1.0
h=0.02/q0=0.4/p=1/r=1/sig=0,A_core,0.02,0.4,1.0,1.0,0.0,1.0,wiki_A,autorpa_233k,always_reactive,5261420180.0,1.884162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,always_compile_evict,1.0
h=0.02/q0=0.4/p=1/r=1/sig=0,A_core,0.02,0.4,1.0,1.0,0.0,1.0,wiki_A,autorpa_233k,always_compile_evict,2788182375.7,0.998473,9.8,45.4,1578.6,1270.3,0.0,25803.0,1000.1,0.04,always_compile_evict,1.0
h=0.02/q0=0.4/p=1/r=1/sig=0,A_core,0.02,0.4,1.0,1.0,0.0,1.0,wiki_A,autorpa_233k,ours_evict,2792445571.7,1.0,8.9,40.7,1466.3,1249.7,0.0,25405.1,907.2,0.036,always_compile_evict,1.0
h=0.02/q0=0.4/p=1/r=1/sig=0,A_core,0.02,0.4,1.0,1.0,0.0,1.0,wiki_A,autorpa_233k,ours_noinflate,2792445571.7,1.0,8.9,40.7,1466.3,1249.7,0.0,25405.1,907.2,0.036,always_compile_evict,1.0
h=0.02/q0=0.4/p=1/r=1/sig=0,A_core,0.02,0.4,1.0,1.0,0.0,1.0,wiki_A,autorpa_233k,oracle_tax,4240221344.9,1.518462,15.1,17.0,470.5,455.4,0.0,9259.2,244.3,0.012,always_compile_evict,1.0
h=0.02/q0=0.4/p=1/r=1/sig=0,A_core,0.02,0.4,1.0,1.0,0.0,1.0,wiki_A,autorpa_233k,offline_taxblind,2657689778.347,0.951743,,,,,,,,,always_compile_evict,1.0
h=0.02/q0=0.4/p=1/r=1/sig=0,A_core,0.02,0.4,1.0,1.0,0.0,1.0,wiki_A,autorpa_233k,offline_opt_tax,2709441860.857,0.970276,,,,,,,,,always_compile_evict,1.0
h=0.02/q0=0.4/p=1/r=1/sig=0,A_core,0.02,0.4,1.0,1.0,0.0,1.0,wiki_A,native,always_reactive,5261420180.0,2.212683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,always_compile_evict,1.0
h=0.02/q0=0.4/p=1/r=1/sig=0,A_core,0.02,0.4,1.0,1.0,0.0,1.0,wiki_A,native,always_compile_evict,2377846275.9,1.0,4.0,12.8,1578.6,1270.3,0.0,25803.0,636.1,0.019,always_compile_evict,1.0
h=0.02/q0=0.4/p=1/r=1/sig=0,A_core,0.02,0.4,1.0,1.0,0.0,1.0,wiki_A,native,ours_evict,2377846275.9,1.0,4.0,12.8,1578.6,1270.3,0.0,25803.0,636.1,0.019,always_compile_evict,1.0
h=0.02/q0=0.4/p=1/r=1/sig=0,A_core,0.02,0.4,1.0,1.0,0.0,1.0,wiki_A,native,ours_noinflate,2377846275.9,1.0,4.0,12.8,1578.6,1270.3,0.0,25803.0,636.1,0.019,always_compile_evict,1.0
h=0.02/q0=0.4/p=1/r=1/sig=0,A_core,0.02,0.4,1.0,1.0,0.0,1.0,wiki_A,native,oracle_tax,4109337255.9,1.728176,23.7,23.8,494.5,470.8,0.0,9560.7,234.1,0.014,always_compile_evict,1.0
h=0.02/q0=0.4/p=1/r=1/sig=0,A_core,0.02,0.4,1.0,1.0,0.0,1.0,wiki_A,native,offline_taxblind,2259779168.036,0.950347,,,,,,,,,always_compile_evict,1.0
h=0.02/q0=0.4/p=1/r=1/sig=0,A_core,0.02,0.4,1.0,1.0,0.0,1.0,wiki_A,native,offline_opt_tax,2276091083.91,0.957207,,,,,,,,,always_compile_evict,1.0
h=0.02/q0=0.4/p=1/r=1/sig=0,A_core,0.02,0.4,1.0,1.0,0.0,1.0,wiki_B,autorpa_233k,always_reactive,7373315056.0,1.036275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,ours_evict,0.989848
h=0.02/q0=0.4/p=1/r=1/sig=0,A_core,0.02,0.4,1.0,1.0,0.0,1.0,wiki_B,autorpa_233k,always_compile_evict,7188181933.4,1.010256,65.9,85.3,2271.3,574.7,0.0,11560.8,1981.9,0.074,ours_evict,0.989848
h=0.02/q0=0.4/p=1/r=1/sig=0,A_core,0.02,0.4,1.0,1.0,0.0,1.0,wiki_B,autorpa_233k,ours_evict,7115209195.6,1.0,63.4,81.2,1593.9,500.9,0.0,10130.6,1358.7,0.067,ours_evict,0.989848
h=0.02/q0=0.4/p=1/r=1/sig=0,A_core,0.02,0.4,1.0,1.0,0.0,1.0,wiki_B,autorpa_233k,ours_noinflate,7115209195.6,1.0,63.4,81.2,1593.9,500.9,0.0,10130.6,1358.7,0.067,ours_evict,0.989848
h=0.02/q0=0.4/p=1/r=1/sig=0,A_core,0.02,0.4,1.0,1.0,0.0,1.0,wiki_B,autorpa_233k,oracle_tax,7290633468.4,1.024655,26.1,28.0,91.7,65.6,0.0,1293.8,46.3,0.011,ours_evict,0.989848
h=0.02/q0=0.4/p=1/r=1/sig=0,A_core,0.02,0.4,1.0,1.0,0.0,1.0,wiki_B,autorpa_233k,offline_taxblind,6464149666.415,0.908497,,,,,,,,,ours_evict,0.989848
h=0.02/q0=0.4/p=1/r=1/sig=0,A_core,0.02,0.4,1.0,1.0,0.0,1.0,wiki_B,autorpa_233k,offline_opt_tax,6667610160.64,0.937093,,,,,,,,,ours_evict,0.989848
h=0.02/q0=0.4/p=1/r=1/sig=0,A_core,0.02,0.4,1.0,1.0,0.0,1.0,wiki_B,native,always_reactive,7373315056.0,1.181764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,always_compile_evict,1.0
h=0.02/q0=0.4/p=1/r=1/sig=0,A_core,0.02,0.4,1.0,1.0,0.0,1.0,wiki_B,native,always_compile_evict,6239244851.0,1.0,4.9,14.5,2271.3,574.7,0.0,11560.8,137.3,0.013,always_compile_evict,1.0
h=0.02/q0=0.4/p=1/r=1/sig=0,A_core,0.02,0.4,1.0,1.0,0.0,1.0,wiki_B,native,ours_evict,6239244851.0,1.0,4.9,14.5,2271.3,574.7,0.0,11560.8,137.3,0.013,always_compile_evict,1.0
h=0.02/q0=0.4/p=1/r=1/sig=0,A_core,0.02,0.4,1.0,1.0,0.0,1.0,wiki_B,native,ours_noinflate,6239244851.0,1.0,4.9,14.5,2271.3,574.7,0.0,11560.8,137.3,0.013,always_compile_evict,1.0
h=0.02/q0=0.4/p=1/r=1/sig=0,A_core,0.02,0.4,1.0,1.0,0.0,1.0,wiki_B,native,oracle_tax,7245172753.1,1.161226,90.0,90.3,177.5,87.5,0.0,1750.1,63.0,0.014,always_compile_evict,1.0
h=0.02/q0=0.4/p=1/r=1/sig=0,A_core,0.02,0.4,1.0,1.0,0.0,1.0,wiki_B,native,offline_taxblind,4103809012.536,0.657741,,,,,,,,,always_compile_evict,1.0
h=0.02/q0=0.4/p=1/r=1/sig=0,A_core,0.02,0.4,1.0,1.0,0.0,1.0,wiki_B,native,offline_opt_tax,4120531549.863,0.660422,,,,,,,,,always_compile_evict,1.0
h=0.1/q0=0.17/p=0.3/r=1/sig=0,B_q0,0.1,0.17,0.3,1.0,0.0,1.0,bpi2019,autorpa_233k,always_reactive,19497801224.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,always_reactive,0.752812
h=0.1/q0=0.17/p=0.3/r=1/sig=0,B_q0,0.1,0.17,0.3,1.0,0.0,1.0,bpi2019,autorpa_233k,always_compile_evict,25899961058.3,1.328353,64.9,110.0,66813.4,19033.1,0.0,48030.4,66579.2,0.072,always_reactive,0.752812
h=0.1/q0=0.17/p=0.3/r=1/sig=0,B_q0,0.1,0.17,0.3,1.0,0.0,1.0,bpi2019,autorpa_233k,ours_evict,19497801224.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,always_reactive,0.752812
h=0.1/q0=0.17/p=0.3/r=1/sig=0,B_q0,0.1,0.17,0.3,1.0,0.0,1.0,bpi2019,autorpa_233k,ours_noinflate,19497801224.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,always_reactive,0.752812
h=0.1/q0=0.17/p=0.3/r=1/sig=0,B_q0,0.1,0.17,0.3,1.0,0.0,1.0,bpi2019,autorpa_233k,oracle_tax,19497801224.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,always_reactive,0.752812
h=0.1/q0=0.17/p=0.3/r=1/sig=0,B_q0,0.1,0.17,0.3,1.0,0.0,1.0,bpi2019,autorpa_233k,offline_taxblind,19497801224.0,1.0,,,,,,,,,always_reactive,0.752812
h=0.1/q0=0.17/p=0.3/r=1/sig=0,B_q0,0.1,0.17,0.3,1.0,0.0,1.0,bpi2019,autorpa_233k,offline_opt_tax,19497801224.0,1.0,,,,,,,,,always_reactive,0.752812
h=0.1/q0=0.17/p=0.3/r=1/sig=0,B_q0,0.1,0.17,0.3,1.0,0.0,1.0,bpi2019,native,always_reactive,19497801224.0,2.000953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,always_compile_evict,1.0
h=0.1/q0=0.17/p=0.3/r=1/sig=0,B_q0,0.1,0.17,0.3,1.0,0.0,1.0,bpi2019,native,always_compile_evict,9738327163.3,0.999391,4.7,22.7,66813.4,19033.1,0.0,48030.4,63275.0,0.029,always_compile_evict,1.0
h=0.1/q0=0.17/p=0.3/r=1/sig=0,B_q0,0.1,0.17,0.3,1.0,0.0,1.0,bpi2019,native,ours_evict,18990444673.4,1.948886,0.2,9.2,6174.4,1135.1,0.0,2871.7,4415.1,0.006,always_compile_evict,1.0
h=0.1/q0=0.17/p=0.3/r=1/sig=0,B_q0,0.1,0.17,0.3,1.0,0.0,1.0,bpi2019,native,ours_noinflate,9744257068.0,1.0,4.6,22.9,66661.6,19014.4,0.0,47986.8,63168.0,0.029,always_compile_evict,1.0
h=0.1/q0=0.17/p=0.3/r=1/sig=0,B_q0,0.1,0.17,0.3,1.0,0.0,1.0,bpi2019,native,oracle_tax,19307432234.8,1.981417,33.1,37.5,1408.6,393.0,0.0,1002.3,1173.3,0.006,always_compile_evict,1.0
h=0.1/q0=0.17/p=0.3/r=1/sig=0,B_q0,0.1,0.17,0.3,1.0,0.0,1.0,bpi2019,native,offline_taxblind,6810730778.435,0.698948,,,,,,,,,always_compile_evict,1.0
h=0.1/q0=0.17/p=0.3/r=1/sig=0,B_q0,0.1,0.17,0.3,1.0,0.0,1.0,bpi2019,native,offline_opt_tax,7011710296.223,0.719574,,,,,,,,,always_compile_evict,1.0
h=0.1/q0=0.17/p=0.3/r=1/sig=0,B_q0,0.1,0.17,0.3,1.0,0.0,1.0,sepsis,autorpa_233k,always_reactive,77101119.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,always_reactive,0.859424
h=0.1/q0=0.17/p=0.3/r=1/sig=0,B_q0,0.1,0.17,0.3,1.0,0.0,1.0,sepsis,autorpa_233k,always_compile_evict,89712531.6,1.16357,11.4,12.0,73.6,8.2,0.0,20.6,67.8,0.01,always_reactive,0.859424
h=0.1/q0=0.17/p=0.3/r=1/sig=0,B_q0,0.1,0.17,0.3,1.0,0.0,1.0,sepsis,autorpa_233k,ours_evict,77101119.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,always_reactive,0.859424
h=0.1/q0=0.17/p=0.3/r=1/sig=0,B_q0,0.1,0.17,0.3,1.0,0.0,1.0,sepsis,autorpa_233k,ours_noinflate,77101119.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,always_reactive,0.859424
h=0.1/q0=0.17/p=0.3/r=1/sig=0,B_q0,0.1,0.17,0.3,1.0,0.0,1.0,sepsis,autorpa_233k,oracle_tax,77101119.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,always_reactive,0.859424
h=0.1/q0=0.17/p=0.3/r=1/sig=0,B_q0,0.1,0.17,0.3,1.0,0.0,1.0,sepsis,autorpa_233k,offline_taxblind,77101119.0,1.0,,,,,,,,,always_reactive,0.859424
h=0.1/q0=0.17/p=0.3/r=1/sig=0,B_q0,0.1,0.17,0.3,1.0,0.0,1.0,sepsis,autorpa_233k,offline_opt_tax,77101119.0,1.0,,,,,,,,,always_reactive,0.859424
h=0.1/q0=0.17/p=0.3/r=1/sig=0,B_q0,0.1,0.17,0.3,1.0,0.0,1.0,sepsis,native,always_reactive,77101119.0,1.048496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,always_compile_evict,1.0
h=0.1/q0=0.17/p=0.3/r=1/sig=0,B_q0,0.1,0.17,0.3,1.0,0.0,1.0,sepsis,native,always_compile_evict,73534974.9,1.0,7.9,9.6,73.6,8.2,0.0,20.6,53.3,0.011,always_compile_evict,1.0
h=0.1/q0=0.17/p=0.3/r=1/sig=0,B_q0,0.1,0.17,0.3,1.0,0.0,1.0,sepsis,native,ours_evict,74399939.9,1.011763,6.4,8.1,59.1,6.4,0.0,17.0,42.0,0.01,always_compile_evict,1.0
h=0.1/q0=0.17/p=0.3/r=1/sig=0,B_q0,0.1,0.17,0.3,1.0,0.0,1.0,sepsis,native,ours_noinflate,73534974.9,1.0,7.9,9.6,73.6,8.2,0.0,20.6,53.3,0.011,always_compile_evict,1.0
h=0.1/q0=0.17/p=0.3/r=1/sig=0,B_q0,0.1,0.17,0.3,1.0,0.0,1.0,sepsis,native,oracle_tax,73544202.4,1.000125,7.6,8.4,52.5,7.7,0.0,19.3,37.5,0.01,always_compile_evict,1.0
h=0.1/q0=0.17/p=0.3/r=1/sig=0,B_q0,0.1,0.17,0.3,1.0,0.0,1.0,sepsis,native,offline_taxblind,60336781.18,0.820518,,,,,,,,,always_compile_evict,1.0
h=0.1/q0=0.17/p=0.3/r=1/sig=0,B_q0,0.1,0.17,0.3,1.0,0.0,1.0,sepsis,native,offline_opt_tax,61627082.544,0.838065,,,,,,,,,always_compile_evict,1.0
h=0.1/q0=0.17/p=0.3/r=1/sig=0,B_q0,0.1,0.17,0.3,1.0,0.0,1.0,wiki_A,autorpa_233k,always_reactive,5261420180.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,always_reactive,0.820178
h=0.1/q0=0.17/p=0.3/r=1/sig=0,B_q0,0.1,0.17,0.3,1.0,0.0,1.0,wiki_A,autorpa_233k,always_compile_evict,6414972849.6,1.219247,22.2,53.2,17364.1,5043.7,0.0,12774.8,16810.4,0.021,always_reactive,0.820178
h=0.1/q0=0.17/p=0.3/r=1/sig=0,B_q0,0.1,0.17,0.3,1.0,0.0,1.0,wiki_A,autorpa_233k,ours_evict,5261420180.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,always_reactive,0.820178
h=0.1/q0=0.17/p=0.3/r=1/sig=0,B_q0,0.1,0.17,0.3,1.0,0.0,1.0,wiki_A,autorpa_233k,ours_noinflate,5261420180.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,always_reactive,0.820178
h=0.1/q0=0.17/p=0.3/r=1/sig=0,B_q0,0.1,0.17,0.3,1.0,0.0,1.0,wiki_A,autorpa_233k,oracle_tax,5261420180.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,always_reactive,0.820178
h=0.1/q0=0.17/p=0.3/r=1/sig=0,B_q0,0.1,0.17,0.3,1.0,0.0,1.0,wiki_A,autorpa_233k,offline_taxblind,5261420180.0,1.0,,,,,,,,,always_reactive,0.820178
h=0.1/q0=0.17/p=0.3/r=1/sig=0,B_q0,0.1,0.17,0.3,1.0,0.0,1.0,wiki_A,autorpa_233k,offline_opt_tax,5261420180.0,1.0,,,,,,,,,always_reactive,0.820178
h=0.1/q0=0.17/p=0.3/r=1/sig=0,B_q0,0.1,0.17,0.3,1.0,0.0,1.0,wiki_A,native,always_reactive,5261420180.0,2.076326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,always_compile_evict,1.0
h=0.1/q0=0.17/p=0.3/r=1/sig=0,B_q0,0.1,0.17,0.3,1.0,0.0,1.0,wiki_A,native,always_compile_evict,2533745105.7,0.999897,2.9,17.3,17364.1,5043.7,0.0,12774.8,16145.2,0.019,always_compile_evict,1.0
h=0.1/q0=0.17/p=0.3/r=1/sig=0,B_q0,0.1,0.17,0.3,1.0,0.0,1.0,wiki_A,native,ours_evict,5151260948.8,2.032853,0.0,9.4,1179.5,238.9,0.0,602.4,845.6,0.006,always_compile_evict,1.0
h=0.1/q0=0.17/p=0.3/r=1/sig=0,B_q0,0.1,0.17,0.3,1.0,0.0,1.0,wiki_A,native,ours_noinflate,2534005392.1,1.0,2.9,17.3,17360.6,5043.2,0.0,12773.6,16141.7,0.019,always_compile_evict,1.0
h=0.1/q0=0.17/p=0.3/r=1/sig=0,B_q0,0.1,0.17,0.3,1.0,0.0,1.0,wiki_A,native,oracle_tax,4969003412.0,1.960929,8.1,9.2,1720.1,503.9,0.0,1259.0,1442.5,0.005,always_compile_evict,1.0
h=0.1/q0=0.17/p=0.3/r=1/sig=0,B_q0,0.1,0.17,0.3,1.0,0.0,1.0,wiki_A,native,offline_taxblind,1795167016.887,0.708431,,,,,,,,,always_compile_evict,1.0
h=0.1/q0=0.17/p=0.3/r=1/sig=0,B_q0,0.1,0.17,0.3,1.0,0.0,1.0,wiki_A,native,offline_opt_tax,1816661828.855,0.716913,,,,,,,,,always_compile_evict,1.0
h=0.1/q0=0.17/p=0.3/r=1/sig=0,B_q0,0.1,0.17,0.3,1.0,0.0,1.0,wiki_B,autorpa_233k,always_reactive,7373315056.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,always_reactive,0.792235
h=0.1/q0=0.17/p=0.3/r=1/sig=0,B_q0,0.1,0.17,0.3,1.0,0.0,1.0,wiki_B,autorpa_233k,always_compile_evict,9306979683.2,1.262252,104.6,118.5,10149.8,2137.0,0.0,5340.1,9963.8,0.081,always_reactive,0.792235
h=0.1/q0=0.17/p=0.3/r=1/sig=0,B_q0,0.1,0.17,0.3,1.0,0.0,1.0,wiki_B,autorpa_233k,ours_evict,7373315056.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,always_reactive,0.792235
h=0.1/q0=0.17/p=0.3/r=1/sig=0,B_q0,0.1,0.17,0.3,1.0,0.0,1.0,wiki_B,autorpa_233k,ours_noinflate,7373315056.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,always_reactive,0.792235
h=0.1/q0=0.17/p=0.3/r=1/sig=0,B_q0,0.1,0.17,0.3,1.0,0.0,1.0,wiki_B,autorpa_233k,oracle_tax,7373315056.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,always_reactive,0.792235
h=0.1/q0=0.17/p=0.3/r=1/sig=0,B_q0,0.1,0.17,0.3,1.0,0.0,1.0,wiki_B,autorpa_233k,offline_taxblind,7373315056.0,1.0,,,,,,,,,always_reactive,0.792235
h=0.1/q0=0.17/p=0.3/r=1/sig=0,B_q0,0.1,0.17,0.3,1.0,0.0,1.0,wiki_B,autorpa_233k,offline_opt_tax,7373315056.0,1.0,,,,,,,,,always_reactive,0.792235
