config,p,q0,lifetime,stream,price,policy,mean_tokens,rel_to_ours_evict,mean_final_library,mean_max_library,mean_n_compiles,mean_wasted_compiles,mean_wasted_compiles_tax,mean_wasted_tax_tokens,mean_tax_share,cheapest_policy
p=1/q0=0.17/life=10,1.0,0.17,10,wiki_A,native,ours_evict,1147386098.9,1.0,4.0,13.0,315.0,0.0,0.0,0.0,0.039465,always_compile_evict
p=1/q0=0.17/life=10,1.0,0.17,10,wiki_A,native,oracle_tax,1455496456.1,1.268532,57.0,57.0,57.0,0.0,0.0,0.0,0.153042,always_compile_evict
p=1/q0=0.17/life=10,1.0,0.17,10,wiki_A,native,offline_taxblind,974012427.76,0.848897,,,,,,,,always_compile_evict
p=1/q0=0.17/life=10,1.0,0.17,10,wiki_A,native,offline_opt_tax,990657239.876,0.863404,,,,,,,,always_compile_evict
p=1/q0=0.17/life=10,1.0,0.17,10,wiki_B,autorpa_233k,always_reactive,7373315056.0,1.121582,0.0,0.0,0.0,0.0,0.0,0.0,0.004991,ours_evict
p=1/q0=0.17/life=10,1.0,0.17,10,wiki_B,autorpa_233k,always_compile_evict,6580709335.5,1.001016,68.0,88.0,1734.0,995.0,1255.0,130843440.0,0.083577,ours_evict
p=1/q0=0.17/life=10,1.0,0.17,10,wiki_B,autorpa_233k,always_compile_evict_abandon,6580709335.5,1.001016,68.0,88.0,1734.0,995.0,1255.0,130843440.0,0.083577,ours_evict
p=1/q0=0.17/life=10,1.0,0.17,10,wiki_B,autorpa_233k,on_second,14305755664.5,2.176102,1734.0,1734.0,1734.0,995.0,1689.0,7961892302.0,0.578441,ours_evict
p=1/q0=0.17/life=10,1.0,0.17,10,wiki_B,autorpa_233k,ours_evict,6574029033.3,1.0,66.0,84.0,1295.0,702.0,917.0,127236837.0,0.077851,ours_evict
p=1/q0=0.17/life=10,1.0,0.17,10,wiki_B,autorpa_233k,oracle_tax,6769053200.9,1.029666,68.0,68.0,68.0,0.0,0.0,0.0,0.052343,ours_evict
p=1/q0=0.17/life=10,1.0,0.17,10,wiki_B,autorpa_233k,offline_taxblind,5828857088.99,0.886649,,,,,,,,ours_evict
p=1/q0=0.17/life=10,1.0,0.17,10,wiki_B,autorpa_233k,offline_opt_tax,6108694305.441,0.929216,,,,,,,,ours_evict
p=1/q0=0.17/life=10,1.0,0.17,10,wiki_B,native,always_reactive,7373315056.0,1.286245,0.0,0.0,0.0,0.0,0.0,0.0,0.004991,always_compile_evict
p=1/q0=0.17/life=10,1.0,0.17,10,wiki_B,native,always_compile_evict,5732434835.5,1.0,5.0,15.0,1734.0,0.0,0.0,0.0,0.014045,always_compile_evict
p=1/q0=0.17/life=10,1.0,0.17,10,wiki_B,native,always_compile_evict_abandon,5732434835.5,1.0,5.0,15.0,1734.0,0.0,0.0,0.0,0.014045,always_compile_evict
p=1/q0=0.17/life=10,1.0,0.17,10,wiki_B,native,on_second,13926961630.5,2.429502,1734.0,1734.0,1734.0,0.0,1670.0,7943458887.0,0.594174,always_compile_evict
p=1/q0=0.17/life=10,1.0,0.17,10,wiki_B,native,ours_evict,5732434835.5,1.0,5.0,15.0,1734.0,0.0,0.0,0.0,0.014045,always_compile_evict
p=1/q0=0.17/life=10,1.0,0.17,10,wiki_B,native,oracle_tax,6752508074.9,1.177948,140.0,140.0,140.0,0.0,0.0,0.0,0.05794,always_compile_evict
p=1/q0=0.17/life=10,1.0,0.17,10,wiki_B,native,offline_taxblind,2319285936.518,0.40459,,,,,,,,always_compile_evict
p=1/q0=0.17/life=10,1.0,0.17,10,wiki_B,native,offline_opt_tax,2336349750.124,0.407567,,,,,,,,always_compile_evict
p=1/q0=0.17/life=3,1.0,0.17,3,bpi2019,autorpa_233k,always_reactive,19497801224.0,1.244672,0.0,0.0,0.0,0.0,0.0,0.0,0.004751,always_compile_evict
p=1/q0=0.17/life=3,1.0,0.17,3,bpi2019,autorpa_233k,always_compile_evict,6003308228.3,0.38323,57.0,86.0,1902.0,944.0,1064.0,87753848.0,0.213103,always_compile_evict
p=1/q0=0.17/life=3,1.0,0.17,3,bpi2019,autorpa_233k,always_compile_evict_abandon,6003308228.3,0.38323,57.0,86.0,1902.0,944.0,1064.0,87753848.0,0.213103,always_compile_evict
p=1/q0=0.17/life=3,1.0,0.17,3,bpi2019,autorpa_233k,on_second,28531897129.3,1.821378,1902.0,1902.0,1902.0,944.0,1814.0,22605447501.0,0.834431,always_compile_evict
p=1/q0=0.17/life=3,1.0,0.17,3,bpi2019,autorpa_233k,ours_evict,15665009785.4,1.0,0.0,4.0,457.0,169.0,171.0,210483.0,0.006812,always_compile_evict
p=1/q0=0.17/life=3,1.0,0.17,3,bpi2019,autorpa_233k,oracle_tax,6996323332.4,0.446621,107.0,107.0,107.0,0.0,0.0,0.0,0.186055,always_compile_evict
p=1/q0=0.17/life=3,1.0,0.17,3,bpi2019,autorpa_233k,offline_taxblind,4564994332.031,0.291413,,,,,,,,always_compile_evict
p=1/q0=0.17/life=3,1.0,0.17,3,bpi2019,autorpa_233k,offline_opt_tax,5290007812.341,0.337696,,,,,,,,always_compile_evict
p=1/q0=0.17/life=3,1.0,0.17,3,bpi2019,native,always_reactive,19497801224.0,4.316355,0.0,0.0,0.0,0.0,0.0,0.0,0.004751,always_compile_evict
p=1/q0=0.17/life=3,1.0,0.17,3,bpi2019,native,always_compile_evict,4517190963.3,1.0,4.0,19.0,1902.0,0.0,0.0,0.0,0.046201,always_compile_evict
p=1/q0=0.17/life=3,1.0,0.17,3,bpi2019,native,always_compile_evict_abandon,4517190963.3,1.0,4.0,19.0,1902.0,0.0,0.0,0.0,0.046201,always_compile_evict
p=1/q0=0.17/life=3,1.0,0.17,3,bpi2019,native,on_second,28116403327.3,6.224311,1902.0,1902.0,1902.0,0.0,1808.0,22601475715.0,0.846762,always_compile_evict
p=1/q0=0.17/life=3,1.0,0.17,3,bpi2019,native,ours_evict,4517190963.3,1.0,4.0,19.0,1902.0,0.0,0.0,0.0,0.046201,always_compile_evict
p=1/q0=0.17/life=3,1.0,0.17,3,bpi2019,native,oracle_tax,6975269590.3,1.544161,136.0,136.0,136.0,0.0,0.0,0.0,0.188195,always_compile_evict
p=1/q0=0.17/life=3,1.0,0.17,3,bpi2019,native,offline_taxblind,3653062716.041,0.808702,,,,,,,,always_compile_evict
p=1/q0=0.17/life=3,1.0,0.17,3,bpi2019,native,offline_opt_tax,3751584433.731,0.830513,,,,,,,,always_compile_evict
p=1/q0=0.17/life=3,1.0,0.17,3,sepsis,autorpa_233k,always_reactive,77101119.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005012,always_compile_evict
p=1/q0=0.17/life=3,1.0,0.17,3,sepsis,autorpa_233k,always_compile_evict,75777266.0,0.98283,19.0,20.0,27.0,19.0,20.0,563836.0,0.018292,always_compile_evict
p=1/q0=0.17/life=3,1.0,0.17,3,sepsis,autorpa_233k,always_compile_evict_abandon,75777266.0,0.98283,19.0,20.0,27.0,19.0,20.0,563836.0,0.018292,always_compile_evict
p=1/q0=0.17/life=3,1.0,0.17,3,sepsis,autorpa_233k,on_second,75965181.0,0.985267,27.0,27.0,27.0,19.0,20.0,738283.0,0.020721,always_compile_evict
p=1/q0=0.17/life=3,1.0,0.17,3,sepsis,autorpa_233k,ours_evict,77101119.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005012,always_compile_evict
p=1/q0=0.17/life=3,1.0,0.17,3,sepsis,autorpa_233k,oracle_tax,72494908.3,0.940258,7.0,7.0,7.0,0.0,0.0,0.0,0.011529,always_compile_evict
p=1/q0=0.17/life=3,1.0,0.17,3,sepsis,autorpa_233k,offline_taxblind,70964990.95,0.920415,,,,,,,,always_compile_evict
p=1/q0=0.17/life=3,1.0,0.17,3,sepsis,autorpa_233k,offline_opt_tax,71685175.868,0.929755,,,,,,,,always_compile_evict
p=1/q0=0.17/life=3,1.0,0.17,3,sepsis,native,always_reactive,77101119.0,1.112866,0.0,0.0,0.0,0.0,0.0,0.0,0.005012,always_compile_evict
p=1/q0=0.17/life=3,1.0,0.17,3,sepsis,native,always_compile_evict,69281583.0,1.0,4.0,10.0,27.0,0.0,0.0,0.0,0.011383,always_compile_evict
p=1/q0=0.17/life=3,1.0,0.17,3,sepsis,native,always_compile_evict_abandon,69281583.0,1.0,4.0,10.0,27.0,0.0,0.0,0.0,0.011383,always_compile_evict
p=1/q0=0.17/life=3,1.0,0.17,3,sepsis,native,on_second,70067004.0,1.011337,27.0,27.0,27.0,0.0,1.0,57785.0,0.022465,always_compile_evict
p=1/q0=0.17/life=3,1.0,0.17,3,sepsis,native,ours_evict,69281583.0,1.0,4.0,10.0,27.0,0.0,0.0,0.0,0.011383,always_compile_evict
p=1/q0=0.17/life=3,1.0,0.17,3,sepsis,native,oracle_tax,70044536.7,1.011012,26.0,26.0,26.0,0.0,0.0,0.0,0.021647,always_compile_evict
p=1/q0=0.17/life=3,1.0,0.17,3,sepsis,native,offline_taxblind,26100706.23,0.376734,,,,,,,,always_compile_evict
p=1/q0=0.17/life=3,1.0,0.17,3,sepsis,native,offline_opt_tax,26515577.226,0.382722,,,,,,,,always_compile_evict
p=1/q0=0.17/life=3,1.0,0.17,3,wiki_A,autorpa_233k,always_reactive,5261420180.0,1.630938,0.0,0.0,0.0,0.0,0.0,0.0,0.004586,always_compile_evict
p=1/q0=0.17/life=3,1.0,0.17,3,wiki_A,autorpa_233k,always_compile_evict,1286008904.9,0.398638,10.0,46.0,315.0,139.0,181.0,18974865.0,0.089496,always_compile_evict
p=1/q0=0.17/life=3,1.0,0.17,3,wiki_A,autorpa_233k,always_compile_evict_abandon,1286008904.9,0.398638,10.0,46.0,315.0,139.0,181.0,18974865.0,0.089496,always_compile_evict
p=1/q0=0.17/life=3,1.0,0.17,3,wiki_A,autorpa_233k,on_second,2220294711.9,0.688248,315.0,315.0,315.0,139.0,271.0,840005439.0,0.472633,always_compile_evict
p=1/q0=0.17/life=3,1.0,0.17,3,wiki_A,autorpa_233k,ours_evict,3226007889.4,1.0,1.0,4.0,66.0,37.0,37.0,46228.0,0.008656,always_compile_evict
p=1/q0=0.17/life=3,1.0,0.17,3,wiki_A,autorpa_233k,oracle_tax,1466569043.5,0.454608,47.0,47.0,47.0,0.0,0.0,0.0,0.148508,always_compile_evict
p=1/q0=0.17/life=3,1.0,0.17,3,wiki_A,autorpa_233k,offline_taxblind,1149356285.49,0.356278,,,,,,,,always_compile_evict
p=1/q0=0.17/life=3,1.0,0.17,3,wiki_A,autorpa_233k,offline_opt_tax,1219455933.035,0.378008,,,,,,,,always_compile_evict
p=1/q0=0.17/life=3,1.0,0.17,3,wiki_A,native,always_reactive,5261420180.0,4.585571,0.0,0.0,0.0,0.0,0.0,0.0,0.004586,always_compile_evict
p=1/q0=0.17/life=3,1.0,0.17,3,wiki_A,native,always_compile_evict,1147386098.9,1.0,4.0,13.0,315.0,0.0,0.0,0.0,0.039465,always_compile_evict
p=1/q0=0.17/life=3,1.0,0.17,3,wiki_A,native,always_compile_evict_abandon,1147386098.9,1.0,4.0,13.0,315.0,0.0,0.0,0.0,0.039465,always_compile_evict
p=1/q0=0.17/life=3,1.0,0.17,3,wiki_A,native,on_second,2151482646.9,1.875117,315.0,315.0,315.0,0.0,267.0,835845556.0,0.48775,always_compile_evict
p=1/q0=0.17/life=3,1.0,0.17,3,wiki_A,native,ours_evict,1147386098.9,1.0,4.0,13.0,315.0,0.0,0.0,0.0,0.039465,always_compile_evict
p=1/q0=0.17/life=3,1.0,0.17,3,wiki_A,native,oracle_tax,1455496456.1,1.268532,57.0,57.0,57.0,0.0,0.0,0.0,0.153042,always_compile_evict
p=1/q0=0.17/life=3,1.0,0.17,3,wiki_A,native,offline_taxblind,974012427.76,0.848897,,,,,,,,always_compile_evict
p=1/q0=0.17/life=3,1.0,0.17,3,wiki_A,native,offline_opt_tax,990657239.876,0.863404,,,,,,,,always_compile_evict
p=1/q0=0.17/life=3,1.0,0.17,3,wiki_B,autorpa_233k,always_reactive,7373315056.0,1.000188,0.0,0.0,0.0,0.0,0.0,0.0,0.004991,always_compile_evict
p=1/q0=0.17/life=3,1.0,0.17,3,wiki_B,autorpa_233k,always_compile_evict,6580709335.5,0.892672,68.0,88.0,1734.0,995.0,1255.0,130843440.0,0.083577,always_compile_evict
p=1/q0=0.17/life=3,1.0,0.17,3,wiki_B,autorpa_233k,always_compile_evict_abandon,6580709335.5,0.892672,68.0,88.0,1734.0,995.0,1255.0,130843440.0,0.083577,always_compile_evict
p=1/q0=0.17/life=3,1.0,0.17,3,wiki_B,autorpa_233k,on_second,14305755664.5,1.940572,1734.0,1734.0,1734.0,995.0,1689.0,7961892302.0,0.578441,always_compile_evict
p=1/q0=0.17/life=3,1.0,0.17,3,wiki_B,autorpa_233k,ours_evict,7371926501.6,1.0,0.0,3.0,258.0,148.0,149.0,187096.0,0.005078,always_compile_evict
p=1/q0=0.17/life=3,1.0,0.17,3,wiki_B,autorpa_233k,oracle_tax,6769053200.9,0.91822,68.0,68.0,68.0,0.0,0.0,0.0,0.052343,always_compile_evict
p=1/q0=0.17/life=3,1.0,0.17,3,wiki_B,autorpa_233k,offline_taxblind,5828857088.99,0.790683,,,,,,,,always_compile_evict
p=1/q0=0.17/life=3,1.0,0.17,3,wiki_B,autorpa_233k,offline_opt_tax,6108694305.441,0.828643,,,,,,,,always_compile_evict
p=1/q0=0.17/life=3,1.0,0.17,3,wiki_B,native,always_reactive,7373315056.0,1.286245,0.0,0.0,0.0,0.0,0.0,0.0,0.004991,always_compile_evict
p=1/q0=0.17/life=3,1.0,0.17,3,wiki_B,native,always_compile_evict,5732434835.5,1.0,5.0,15.0,1734.0,0.0,0.0,0.0,0.014045,always_compile_evict
p=1/q0=0.17/life=3,1.0,0.17,3,wiki_B,native,always_compile_evict_abandon,5732434835.5,1.0,5.0,15.0,1734.0,0.0,0.0,0.0,0.014045,always_compile_evict
p=1/q0=0.17/life=3,1.0,0.17,3,wiki_B,native,on_second,13926961630.5,2.429502,1734.0,1734.0,1734.0,0.0,1670.0,7943458887.0,0.594174,always_compile_evict
p=1/q0=0.17/life=3,1.0,0.17,3,wiki_B,native,ours_evict,5732434835.5,1.0,5.0,15.0,1734.0,0.0,0.0,0.0,0.014045,always_compile_evict
p=1/q0=0.17/life=3,1.0,0.17,3,wiki_B,native,oracle_tax,6752508074.9,1.177948,140.0,140.0,140.0,0.0,0.0,0.0,0.05794,always_compile_evict
p=1/q0=0.17/life=3,1.0,0.17,3,wiki_B,native,offline_taxblind,2319285936.518,0.40459,,,,,,,,always_compile_evict
p=1/q0=0.17/life=3,1.0,0.17,3,wiki_B,native,offline_opt_tax,2336349750.124,0.407567,,,,,,,,always_compile_evict
p=1/q0=0.17/life=50,1.0,0.17,50,bpi2019,autorpa_233k,always_reactive,19497801224.0,3.222254,0.0,0.0,0.0,0.0,0.0,0.0,0.004751,always_compile_evict
p=1/q0=0.17/life=50,1.0,0.17,50,bpi2019,autorpa_233k,always_compile_evict,6003308228.3,0.992121,57.0,86.0,1902.0,944.0,1064.0,87753848.0,0.213103,always_compile_evict
p=1/q0=0.17/life=50,1.0,0.17,50,bpi2019,autorpa_233k,always_compile_evict_abandon,6003308228.3,0.992121,57.0,86.0,1902.0,944.0,1064.0,87753848.0,0.213103,always_compile_evict
p=1/q0=0.17/life=50,1.0,0.17,50,bpi2019,autorpa_233k,on_second,28531897129.3,4.715251,1902.0,1902.0,1902.0,944.0,1814.0,22605447501.0,0.834431,always_compile_evict
p=1/q0=0.17/life=50,1.0,0.17,50,bpi2019,autorpa_233k,ours_evict,6050981683.6,1.0,56.0,86.0,1398.0,608.0,724.0,91372736.0,0.207994,always_compile_evict
p=1/q0=0.17/life=50,1.0,0.17,50,bpi2019,autorpa_233k,oracle_tax,6996323332.4,1.156229,107.0,107.0,107.0,0.0,0.0,0.0,0.186055,always_compile_evict
p=1/q0=0.17/life=50,1.0,0.17,50,bpi2019,autorpa_233k,offline_taxblind,4564994332.031,0.754422,,,,,,,,always_compile_evict
p=1/q0=0.17/life=50,1.0,0.17,50,bpi2019,autorpa_233k,offline_opt_tax,5290007812.341,0.87424,,,,,,,,always_compile_evict
p=1/q0=0.17/life=50,1.0,0.17,50,bpi2019,native,always_reactive,19497801224.0,4.316355,0.0,0.0,0.0,0.0,0.0,0.0,0.004751,always_compile_evict
p=1/q0=0.17/life=50,1.0,0.17,50,bpi2019,native,always_compile_evict,4517190963.3,1.0,4.0,19.0,1902.0,0.0,0.0,0.0,0.046201,always_compile_evict
p=1/q0=0.17/life=50,1.0,0.17,50,bpi2019,native,always_compile_evict_abandon,4517190963.3,1.0,4.0,19.0,1902.0,0.0,0.0,0.0,0.046201,always_compile_evict
p=1/q0=0.17/life=50,1.0,0.17,50,bpi2019,native,on_second,28116403327.3,6.224311,1902.0,1902.0,1902.0,0.0,1808.0,22601475715.0,0.846762,always_compile_evict
p=1/q0=0.17/life=50,1.0,0.17,50,bpi2019,native,ours_evict,4517190963.3,1.0,4.0,19.0,1902.0,0.0,0.0,0.0,0.046201,always_compile_evict
p=1/q0=0.17/life=50,1.0,0.17,50,bpi2019,native,oracle_tax,6975269590.3,1.544161,136.0,136.0,136.0,0.0,0.0,0.0,0.188195,always_compile_evict
p=1/q0=0.17/life=50,1.0,0.17,50,bpi2019,native,offline_taxblind,3653062716.041,0.808702,,,,,,,,always_compile_evict
p=1/q0=0.17/life=50,1.0,0.17,50,bpi2019,native,offline_opt_tax,3751584433.731,0.830513,,,,,,,,always_compile_evict
p=1/q0=0.17/life=50,1.0,0.17,50,sepsis,autorpa_233k,always_reactive,77101119.0,1.047724,0.0,0.0,0.0,0.0,0.0,0.0,0.005012,ours_evict
p=1/q0=0.17/life=50,1.0,0.17,50,sepsis,autorpa_233k,always_compile_evict,75777266.0,1.029734,19.0,20.0,27.0,19.0,20.0,563836.0,0.018292,ours_evict
p=1/q0=0.17/life=50,1.0,0.17,50,sepsis,autorpa_233k,always_compile_evict_abandon,75777266.0,1.029734,19.0,20.0,27.0,19.0,20.0,563836.0,0.018292,ours_evict
p=1/q0=0.17/life=50,1.0,0.17,50,sepsis,autorpa_233k,on_second,75965181.0,1.032287,27.0,27.0,27.0,19.0,20.0,738283.0,0.020721,ours_evict
p=1/q0=0.17/life=50,1.0,0.17,50,sepsis,autorpa_233k,ours_evict,73589175.6,1.0,8.0,9.0,11.0,5.0,6.0,141505.0,0.011857,ours_evict
p=1/q0=0.17/life=50,1.0,0.17,50,sepsis,autorpa_233k,oracle_tax,72494908.3,0.98513,7.0,7.0,7.0,0.0,0.0,0.0,0.011529,ours_evict
p=1/q0=0.17/life=50,1.0,0.17,50,sepsis,autorpa_233k,offline_taxblind,70964990.95,0.96434,,,,,,,,ours_evict
p=1/q0=0.17/life=50,1.0,0.17,50,sepsis,autorpa_233k,offline_opt_tax,71685175.868,0.974127,,,,,,,,ours_evict
p=1/q0=0.17/life=50,1.0,0.17,50,sepsis,native,always_reactive,77101119.0,1.112866,0.0,0.0,0.0,0.0,0.0,0.0,0.005012,always_compile_evict
p=1/q0=0.17/life=50,1.0,0.17,50,sepsis,native,always_compile_evict,69281583.0,1.0,4.0,10.0,27.0,0.0,0.0,0.0,0.011383,always_compile_evict
p=1/q0=0.17/life=50,1.0,0.17,50,sepsis,native,always_compile_evict_abandon,69281583.0,1.0,4.0,10.0,27.0,0.0,0.0,0.0,0.011383,always_compile_evict
p=1/q0=0.17/life=50,1.0,0.17,50,sepsis,native,on_second,70067004.0,1.011337,27.0,27.0,27.0,0.0,1.0,57785.0,0.022465,always_compile_evict
p=1/q0=0.17/life=50,1.0,0.17,50,sepsis,native,ours_evict,69281583.0,1.0,4.0,10.0,27.0,0.0,0.0,0.0,0.011383,always_compile_evict
p=1/q0=0.17/life=50,1.0,0.17,50,sepsis,native,oracle_tax,70044536.7,1.011012,26.0,26.0,26.0,0.0,0.0,0.0,0.021647,always_compile_evict
p=1/q0=0.17/life=50,1.0,0.17,50,sepsis,native,offline_taxblind,26100706.23,0.376734,,,,,,,,always_compile_evict
p=1/q0=0.17/life=50,1.0,0.17,50,sepsis,native,offline_opt_tax,26515577.226,0.382722,,,,,,,,always_compile_evict
p=1/q0=0.17/life=50,1.0,0.17,50,wiki_A,autorpa_233k,always_reactive,5261420180.0,4.050359,0.0,0.0,0.0,0.0,0.0,0.0,0.004586,always_compile_evict
p=1/q0=0.17/life=50,1.0,0.17,50,wiki_A,autorpa_233k,always_compile_evict,1286008904.9,0.989998,10.0,46.0,315.0,139.0,181.0,18974865.0,0.089496,always_compile_evict
p=1/q0=0.17/life=50,1.0,0.17,50,wiki_A,autorpa_233k,always_compile_evict_abandon,1286008904.9,0.989998,10.0,46.0,315.0,139.0,181.0,18974865.0,0.089496,always_compile_evict
p=1/q0=0.17/life=50,1.0,0.17,50,wiki_A,autorpa_233k,on_second,2220294711.9,1.709232,315.0,315.0,315.0,139.0,271.0,840005439.0,0.472633,always_compile_evict
p=1/q0=0.17/life=50,1.0,0.17,50,wiki_A,autorpa_233k,ours_evict,1299000995.4,1.0,10.0,46.0,242.0,93.0,132.0,18400746.0,0.083574,always_compile_evict
p=1/q0=0.17/life=50,1.0,0.17,50,wiki_A,autorpa_233k,oracle_tax,1466569043.5,1.128998,47.0,47.0,47.0,0.0,0.0,0.0,0.148508,always_compile_evict
p=1/q0=0.17/life=50,1.0,0.17,50,wiki_A,autorpa_233k,offline_taxblind,1149356285.49,0.8848,,,,,,,,always_compile_evict
p=1/q0=0.17/life=50,1.0,0.17,50,wiki_A,autorpa_233k,offline_opt_tax,1219455933.035,0.938764,,,,,,,,always_compile_evict
p=1/q0=0.17/life=50,1.0,0.17,50,wiki_A,native,always_reactive,5261420180.0,4.585571,0.0,0.0,0.0,0.0,0.0,0.0,0.004586,always_compile_evict
p=1/q0=0.17/life=50,1.0,0.17,50,wiki_A,native,always_compile_evict,1147386098.9,1.0,4.0,13.0,315.0,0.0,0.0,0.0,0.039465,always_compile_evict
p=1/q0=0.17/life=50,1.0,0.17,50,wiki_A,native,always_compile_evict_abandon,1147386098.9,1.0,4.0,13.0,315.0,0.0,0.0,0.0,0.039465,always_compile_evict
p=1/q0=0.17/life=50,1.0,0.17,50,wiki_A,native,on_second,2151482646.9,1.875117,315.0,315.0,315.0,0.0,267.0,835845556.0,0.48775,always_compile_evict
p=1/q0=0.17/life=50,1.0,0.17,50,wiki_A,native,ours_evict,1147386098.9,1.0,4.0,13.0,315.0,0.0,0.0,0.0,0.039465,always_compile_evict
p=1/q0=0.17/life=50,1.0,0.17,50,wiki_A,native,oracle_tax,1455496456.1,1.268532,57.0,57.0,57.0,0.0,0.0,0.0,0.153042,always_compile_evict
p=1/q0=0.17/life=50,1.0,0.17,50,wiki_A,native,offline_taxblind,974012427.76,0.848897,,,,,,,,always_compile_evict
p=1/q0=0.17/life=50,1.0,0.17,50,wiki_A,native,offline_opt_tax,990657239.876,0.863404,,,,,,,,always_compile_evict
p=1/q0=0.17/life=50,1.0,0.17,50,wiki_B,autorpa_233k,always_reactive,7373315056.0,1.121582,0.0,0.0,0.0,0.0,0.0,0.0,0.004991,ours_evict
p=1/q0=0.17/life=50,1.0,0.17,50,wiki_B,autorpa_233k,always_compile_evict,6580709335.5,1.001016,68.0,88.0,1734.0,995.0,1255.0,130843440.0,0.083577,ours_evict
p=1/q0=0.17/life=50,1.0,0.17,50,wiki_B,autorpa_233k,always_compile_evict_abandon,6580709335.5,1.001016,68.0,88.0,1734.0,995.0,1255.0,130843440.0,0.083577,ours_evict
p=1/q0=0.17/life=50,1.0,0.17,50,wiki_B,autorpa_233k,on_second,14305755664.5,2.176102,1734.0,1734.0,1734.0,995.0,1689.0,7961892302.0,0.578441,ours_evict
p=1/q0=0.17/life=50,1.0,0.17,50,wiki_B,autorpa_233k,ours_evict,6574029033.3,1.0,66.0,84.0,1295.0,702.0,917.0,127236837.0,0.077851,ours_evict
p=1/q0=0.17/life=50,1.0,0.17,50,wiki_B,autorpa_233k,oracle_tax,6769053200.9,1.029666,68.0,68.0,68.0,0.0,0.0,0.0,0.052343,ours_evict
p=1/q0=0.17/life=50,1.0,0.17,50,wiki_B,autorpa_233k,offline_taxblind,5828857088.99,0.886649,,,,,,,,ours_evict
p=1/q0=0.17/life=50,1.0,0.17,50,wiki_B,autorpa_233k,offline_opt_tax,6108694305.441,0.929216,,,,,,,,ours_evict
p=1/q0=0.17/life=50,1.0,0.17,50,wiki_B,native,always_reactive,7373315056.0,1.286245,0.0,0.0,0.0,0.0,0.0,0.0,0.004991,always_compile_evict
p=1/q0=0.17/life=50,1.0,0.17,50,wiki_B,native,always_compile_evict,5732434835.5,1.0,5.0,15.0,1734.0,0.0,0.0,0.0,0.014045,always_compile_evict
p=1/q0=0.17/life=50,1.0,0.17,50,wiki_B,native,always_compile_evict_abandon,5732434835.5,1.0,5.0,15.0,1734.0,0.0,0.0,0.0,0.014045,always_compile_evict
p=1/q0=0.17/life=50,1.0,0.17,50,wiki_B,native,on_second,13926961630.5,2.429502,1734.0,1734.0,1734.0,0.0,1670.0,7943458887.0,0.594174,always_compile_evict
p=1/q0=0.17/life=50,1.0,0.17,50,wiki_B,native,ours_evict,5732434835.5,1.0,5.0,15.0,1734.0,0.0,0.0,0.0,0.014045,always_compile_evict
p=1/q0=0.17/life=50,1.0,0.17,50,wiki_B,native,oracle_tax,6752508074.9,1.177948,140.0,140.0,140.0,0.0,0.0,0.0,0.05794,always_compile_evict
p=1/q0=0.17/life=50,1.0,0.17,50,wiki_B,native,offline_taxblind,2319285936.518,0.40459,,,,,,,,always_compile_evict
p=1/q0=0.17/life=50,1.0,0.17,50,wiki_B,native,offline_opt_tax,2336349750.124,0.407567,,,,,,,,always_compile_evict
p=1/q0=0.4/life=10,1.0,0.4,10,bpi2019,autorpa_233k,always_reactive,19497801224.0,1.904676,0.0,0.0,0.0,0.0,0.0,0.0,0.004751,always_compile_evict
p=1/q0=0.4/life=10,1.0,0.4,10,bpi2019,autorpa_233k,always_compile_evict,10222170594.0,0.99857,57.0,86.0,1902.0,1117.0,1337.0,218514205.0,0.125152,always_compile_evict
p=1/q0=0.4/life=10,1.0,0.4,10,bpi2019,autorpa_233k,always_compile_evict_abandon,10222170594.0,0.99857,57.0,86.0,1902.0,1117.0,1337.0,218514205.0,0.125152,always_compile_evict
p=1/q0=0.4/life=10,1.0,0.4,10,bpi2019,autorpa_233k,on_second,32750759495.0,3.199313,1902.0,1902.0,1902.0,1117.0,1831.0,22796221448.0,0.726942,always_compile_evict
p=1/q0=0.4/life=10,1.0,0.4,10,bpi2019,autorpa_233k,ours_evict,10236809660.5,1.0,56.0,85.0,1276.0,663.0,854.0,216010249.0,0.121958,always_compile_evict
p=1/q0=0.4/life=10,1.0,0.4,10,bpi2019,autorpa_233k,oracle_tax,10770947508.1,1.052178,91.0,91.0,91.0,0.0,0.0,0.0,0.103607,always_compile_evict
p=1/q0=0.4/life=10,1.0,0.4,10,bpi2019,autorpa_233k,offline_taxblind,8802037847.202,0.859842,,,,,,,,always_compile_evict
p=1/q0=0.4/life=10,1.0,0.4,10,bpi2019,autorpa_233k,offline_opt_tax,9513591746.251,0.929351,,,,,,,,always_compile_evict
p=1/q0=0.4/life=10,1.0,0.4,10,bpi2019,native,always_reactive,19497801224.0,2.231878,0.0,0.0,0.0,0.0,0.0,0.0,0.004751,always_compile_evict
p=1/q0=0.4/life=10,1.0,0.4,10,bpi2019,native,always_compile_evict,8736053329.0,1.0,4.0,19.0,1902.0,0.0,0.0,0.0,0.023889,always_compile_evict
p=1/q0=0.4/life=10,1.0,0.4,10,bpi2019,native,always_compile_evict_abandon,8736053329.0,1.0,4.0,19.0,1902.0,0.0,0.0,0.0,0.023889,always_compile_evict
